2016-01-20 15:36:48,508 : INFO : site=yelp, ftype=JointSemantic, index=28, rmse=0.10860, rho=0.22197, mse=0.01179, mae=0.08128
2016-01-20 15:40:06,710 : INFO : site=yelp, ftype=JointSemantic, index=29, rmse=0.10514, rho=0.19144, mse=0.01106, mae=0.07976
2016-01-20 15:43:24,247 : INFO : site=yelp, ftype=JointSemantic, index=30, rmse=0.10906, rho=0.22859, mse=0.01190, mae=0.08182
2016-01-20 15:46:40,926 : INFO : site=yelp, ftype=JointSemantic, index=31, rmse=0.10939, rho=0.20591, mse=0.01197, mae=0.08228
2016-01-20 15:50:01,655 : INFO : site=yelp, ftype=JointSemantic, index=32, rmse=0.10701, rho=0.23929, mse=0.01145, mae=0.07982
2016-01-20 15:53:18,820 : INFO : site=yelp, ftype=JointSemantic, index=33, rmse=0.10896, rho=0.21812, mse=0.01187, mae=0.08143
2016-01-20 15:56:35,375 : INFO : site=yelp, ftype=JointSemantic, index=34, rmse=0.10677, rho=0.20557, mse=0.01140, mae=0.08044
2016-01-20 15:59:50,937 : INFO : site=yelp, ftype=JointSemantic, index=35, rmse=0.10826, rho=0.21641, mse=0.01172, mae=0.08147
2016-01-20 16:03:06,481 : INFO : site=yelp, ftype=JointSemantic, index=36, rmse=0.10867, rho=0.24229, mse=0.01181, mae=0.08122
2016-01-20 16:06:21,433 : INFO : site=yelp, ftype=JointSemantic, index=37, rmse=0.10727, rho=0.22987, mse=0.01151, mae=0.08056
2016-01-20 16:09:35,063 : INFO : site=yelp, ftype=JointSemantic, index=38, rmse=0.10680, rho=0.22481, mse=0.01141, mae=0.08102
2016-01-20 16:13:03,486 : INFO : site=yelp, ftype=JointSemantic, index=39, rmse=0.10630, rho=0.20356, mse=0.01130, mae=0.08017
2016-01-20 16:16:33,119 : INFO : site=yelp, ftype=JointSemantic, index=40, rmse=0.10811, rho=0.22899, mse=0.01169, mae=0.08086
2016-01-20 16:20:05,098 : INFO : site=yelp, ftype=JointSemantic, index=41, rmse=0.10849, rho=0.23635, mse=0.01177, mae=0.08090
2016-01-20 16:23:38,850 : INFO : site=yelp, ftype=JointSemantic, index=42, rmse=0.10665, rho=0.23257, mse=0.01137, mae=0.08051
2016-01-20 16:27:11,111 : INFO : site=yelp, ftype=JointSemantic, index=43, rmse=0.10825, rho=0.20550, mse=0.01172, mae=0.08136
2016-01-20 16:30:41,273 : INFO : site=yelp, ftype=JointSemantic, index=44, rmse=0.10726, rho=0.23274, mse=0.01150, mae=0.08060
2016-01-20 16:33:57,409 : INFO : site=yelp, ftype=JointSemantic, index=45, rmse=0.11129, rho=0.21021, mse=0.01239, mae=0.08257
2016-01-20 16:37:12,082 : INFO : site=yelp, ftype=JointSemantic, index=46, rmse=0.10797, rho=0.22976, mse=0.01166, mae=0.08129
2016-01-20 16:40:28,530 : INFO : site=yelp, ftype=JointSemantic, index=47, rmse=0.10548, rho=0.22695, mse=0.01113, mae=0.07978
2016-01-20 16:43:43,845 : INFO : site=yelp, ftype=JointSemantic, index=48, rmse=0.11065, rho=0.23217, mse=0.01224, mae=0.08276
2016-01-20 16:46:58,894 : INFO : site=yelp, ftype=JointSemantic, index=49, rmse=0.10919, rho=0.21564, mse=0.01192, mae=0.08212
2016-01-20 17:19:01,090 : INFO : site=tripadvisor, ftype=JointAll, index=0, rmse=0.23947, rho=0.18538, mse=0.05735, mae=0.17693
2016-01-20 17:51:19,834 : INFO : site=tripadvisor, ftype=JointAll, index=1, rmse=0.23745, rho=0.18773, mse=0.05638, mae=0.17608
2016-01-20 18:22:41,092 : INFO : site=tripadvisor, ftype=JointAll, index=2, rmse=0.24378, rho=0.17943, mse=0.05943, mae=0.17955
2016-01-20 18:52:36,155 : INFO : site=tripadvisor, ftype=JointAll, index=3, rmse=0.24110, rho=0.17772, mse=0.05813, mae=0.17869
2016-01-20 19:23:56,923 : INFO : site=tripadvisor, ftype=JointAll, index=4, rmse=0.24200, rho=0.18196, mse=0.05856, mae=0.17823
2016-01-20 19:55:36,050 : INFO : site=tripadvisor, ftype=JointAll, index=5, rmse=0.23991, rho=0.19640, mse=0.05756, mae=0.17780
2016-01-20 20:27:54,176 : INFO : site=tripadvisor, ftype=JointAll, index=6, rmse=0.23953, rho=0.17586, mse=0.05738, mae=0.17711
2016-01-20 20:59:49,936 : INFO : site=tripadvisor, ftype=JointAll, index=7, rmse=0.23887, rho=0.19445, mse=0.05706, mae=0.17648
2016-01-20 21:29:41,462 : INFO : site=tripadvisor, ftype=JointAll, index=8, rmse=0.23657, rho=0.18353, mse=0.05597, mae=0.17529
2016-01-20 22:01:05,038 : INFO : site=tripadvisor, ftype=JointAll, index=9, rmse=0.24184, rho=0.18526, mse=0.05848, mae=0.17810
2016-01-20 22:34:22,877 : INFO : site=tripadvisor, ftype=JointAll, index=10, rmse=0.24125, rho=0.16724, mse=0.05820, mae=0.17796
2016-01-20 23:09:54,290 : INFO : site=tripadvisor, ftype=JointAll, index=11, rmse=0.24098, rho=0.19808, mse=0.05807, mae=0.17706
2016-01-20 23:45:18,303 : INFO : site=tripadvisor, ftype=JointAll, index=12, rmse=0.24350, rho=0.17973, mse=0.05929, mae=0.17971
2016-01-21 00:20:52,136 : INFO : site=tripadvisor, ftype=JointAll, index=13, rmse=0.23721, rho=0.19235, mse=0.05627, mae=0.17490
2016-01-21 00:56:24,452 : INFO : site=tripadvisor, ftype=JointAll, index=14, rmse=0.24233, rho=0.17924, mse=0.05873, mae=0.17831
2016-01-21 01:30:47,558 : INFO : site=tripadvisor, ftype=JointAll, index=15, rmse=0.23866, rho=0.15570, mse=0.05696, mae=0.17686
2016-01-21 02:02:06,843 : INFO : site=tripadvisor, ftype=JointAll, index=16, rmse=0.23734, rho=0.17133, mse=0.05633, mae=0.17668
2016-01-21 02:33:19,526 : INFO : site=tripadvisor, ftype=JointAll, index=17, rmse=0.23906, rho=0.17295, mse=0.05715, mae=0.17706
